CpGs,Monocytes90_Breast10,Adipo60Kidney30Prost10,Eryth50Lung25GI25
chr2:18976570,0.95172,0.74974,0.9341
chr6:31889263,0.96983,0.96584,0.96225
chr19:2321755,0.9267,0.93357,0.95455
chr19:2321727,0.85645,0.7964100000000001,0.8202499999999999
chr6:150115982,0.90834,0.9572299999999999,0.8895
chr6:150115936,0.95516,0.95315,0.899675
chr16:88066096,0.96731,0.95444,0.976825
chr16:88066134,0.8797900000000001,0.8117300000000001,0.867
chr16:88066116,0.8856299999999999,0.8649600000000001,0.8832249999999999
chr22:20086005,0.94864,0.92157,0.95505
chr6:1577843,0.94431,0.93676,0.970875
chr6:1577878,0.8174899999999999,0.8516799999999999,0.864325
chr6:1577858,0.8604900000000001,0.8742999999999999,0.8861749999999999
chr8:718053,0.92416,0.92748,0.9504
chr16:965103,0.94424,0.8907399999999999,0.7723
chr2:232333880,0.95914,0.91279,0.963225
chr16:29218329,0.9205,0.86772,0.961775
chr7:156543923,0.94161,0.8966599999999998,0.948775
chr10:131983019,0.8832200000000001,0.85726,0.9209
chr10:131983055,0.9083,0.9066299999999999,0.947925
chr10:131982990,0.38655,0.33091,0.4353
chr10:131982972,0.5239400000000001,0.5282799999999999,0.57535
chr11:68796899,0.91276,0.8309600000000001,0.9393
chr10:133218650,0.9467,0.91109,0.917125
chr1:9596926,0.97159,0.92001,0.942975
chr22:49923253,0.9716899999999999,0.9732700000000001,0.97915
chr1:246775914,0.92195,0.82204,0.9238
chr1:246775947,0.91483,0.8381399999999999,0.90205
chr7:141032938,0.9544799999999999,0.8867700000000001,0.941825
chr7:141032889,0.90045,0.8871,0.8908750000000001
chr7:511964,0.96324,0.95859,0.9217
chr10:130233042,0.8871199999999999,0.89851,0.946975
chr8:74948384,0.91225,0.91822,0.92865
chr8:74948393,0.93934,0.90571,0.930425
chr2:10427717,0.95616,0.81018,0.940225
chr1:1254757,0.9475400000000002,0.92795,0.957175
chr1:1254716,0.96853,0.9626399999999999,0.97895
chr11:70176926,0.9598899999999999,0.94235,0.983275
chr11:70176954,0.93585,0.92511,0.971975
chr6:137174217,0.90525,0.8097099999999999,0.8679
chr6:137174246,0.90328,0.7901799999999999,0.8053000000000001
chr2:39400128,0.90866,0.8464700000000001,0.8764000000000001
chr19:45804476,0.9794200000000001,0.98327,0.98475
chr14:21091869,0.9841200000000001,0.98749,0.986575
chr16:57996826,0.98154,0.98934,0.966375
chr16:57996907,0.9798399999999999,0.98669,0.970025
chr18:8660166,0.97052,0.97487,0.974325
chr4:186024185,0.97393,0.98036,0.9825
chr4:7786217,0.9761,0.9842200000000001,0.97905
chr4:7786256,0.9622299999999999,0.97173,0.962775
chr4:7786233,0.9806299999999999,0.9792299999999999,0.98
chr2:241065408,0.97285,0.96853,0.97165
chr4:7786217,0.9761,0.9842200000000001,0.97905
chr4:7786256,0.9622299999999999,0.97173,0.962775
chr4:7786233,0.9806299999999999,0.9792299999999999,0.98
chr19:45804588,0.97022,0.95196,0.937325
chr19:4676190,0.9535899999999999,0.9633799999999999,0.967175
chr7:3908392,0.97581,0.9403100000000001,0.9792
chr11:129852582,0.9751200000000001,0.973,0.9297
chr11:129852617,0.9698100000000001,0.97541,0.9482
chr15:62245761,0.97969,0.9679,0.987525
chr15:62245735,0.96545,0.90709,0.9784
chr15:62245717,0.7326200000000002,0.5815100000000001,0.74605
chr16:87711300,0.9677399999999999,0.9721700000000001,0.949775
chr16:87711342,0.9566,0.95641,0.9292
chr16:87711270,0.84445,0.79076,0.7432249999999999
chr4:7786217,0.9761,0.9842200000000001,0.97905
chr4:7786256,0.9622299999999999,0.97173,0.962775
chr4:7786233,0.9806299999999999,0.9792299999999999,0.98
chr11:76141345,0.97385,0.9008200000000001,0.902525
chr11:76141393,0.8790100000000001,0.7711399999999999,0.8055249999999999
chr11:76141311,0.9129799999999999,0.7844399999999999,0.88675
chr11:129852582,0.9751200000000001,0.973,0.9297
chr11:129852617,0.9698100000000001,0.97541,0.9482
chr3:195982827,0.9627700000000001,0.95601,0.956275
chr3:195982844,0.6017899999999999,0.63605,0.644025
chr14:102903380,0.9692,0.97559,0.904625
chr2:235980125,0.97762,0.98043,0.979475
chr15:62245761,0.97969,0.9679,0.987525
chr15:62245735,0.96545,0.90709,0.9784
chr15:62245717,0.7326200000000002,0.5815100000000001,0.74605
chr13:113431271,0.982,0.98668,0.984425
chr5:178537756,0.94937,0.9518200000000001,0.948125
chr16:1602551,0.96272,0.97003,0.805075
chr1:15046455,0.9420200000000001,0.96688,0.9627
chr4:168652104,0.96283,0.94576,0.941975
chr16:66387071,0.98471,0.8871500000000001,0.8828750000000001
chr12:119735206,0.95741,0.96056,0.7966
chr12:119735252,0.9184200000000001,0.92641,0.815425
chr1:3360961,0.94775,0.8749799999999999,0.95815
chr1:3360993,0.9814,0.9295200000000001,0.987875
chr11:3617228,0.95414,0.96404,0.950925
chr11:3617218,0.8293600000000001,0.75756,0.75245
chr2:128345590,0.9708,0.95701,0.971125
chr2:128345588,0.9048299999999999,0.8824999999999998,0.904875
chr16:87711300,0.9677399999999999,0.9721700000000001,0.949775
chr16:87711342,0.9566,0.95641,0.9292
chr19:45145044,0.97403,0.9892200000000001,0.988075
chr17:3851896,0.96986,0.93853,0.956625
chr3:197620405,0.97439,0.98389,0.981775
chr3:197620385,0.88151,0.8724500000000001,0.8754500000000001
chr3:197620364,0.8660100000000001,0.8486499999999999,0.869475
chr15:90360995,0.95337,0.91542,0.9572
chr7:157985839,0.95741,0.92767,0.95785
chr19:45145304,0.95305,0.97128,0.963375
chr8:21750768,0.97637,0.90696,0.988175
chr8:21750742,0.94912,0.8562299999999999,0.9675
chr20:36815872,0.9697,0.95274,0.96805
chr10:132746605,0.97206,0.89376,0.9439
chr9:137009409,0.97888,0.98411,0.98325
chr2:3414709,0.97478,0.83095,0.9786
chr2:3414759,0.90091,0.813,0.9091
chr16:4752989,0.9408299999999999,0.96013,0.950925
chr4:1418032,0.97853,0.9776,0.980425
chr19:45530027,0.9485100000000001,0.87031,0.934125
chr12:556697,0.9796299999999999,0.97657,0.9824
chr12:556721,0.8663299999999999,0.85469,0.8962249999999999
chr12:556663,0.86619,0.81134,0.862425
chr2:17817070,0.96316,0.93337,0.955625
chr16:57113388,0.9517,0.85885,0.94225
chr11:64031909,0.97141,0.9575,0.9722
chr8:143593883,0.94783,0.96183,0.94845
chr5:80351771,0.9643700000000001,0.94588,0.9608
chr6:166638256,0.96864,0.84831,0.937475
chr6:166638226,0.93244,0.8250799999999999,0.9254
chr6:166638293,0.84431,0.78995,0.8575250000000001
chr17:20110516,0.97419,0.98326,0.8920250000000001
chr7:33686207,0.96006,0.96656,0.8123
chr5:157052545,0.95012,0.94177,0.886675
chr20:36816157,0.95852,0.9562,0.9645
chr20:36816109,0.8184800000000001,0.7739999999999999,0.78385
chr20:36816155,0.87265,0.8764899999999999,0.8758250000000001
chr2:1882333,0.95705,0.73647,0.95925
chr2:1882314,0.97378,0.78145,0.97445
chr2:1882355,0.8793,0.65612,0.870475
chr2:239250916,0.96467,0.86103,0.980675
chr2:239250949,0.8890500000000001,0.8540000000000001,0.90025
chr1:2606280,0.9728899999999999,0.78283,0.981325
chr1:2606309,0.8644200000000001,0.72329,0.8333999999999999
chr13:114039924,0.96847,0.94479,0.957575
chr13:21979621,0.9388799999999999,0.92937,0.929125
chr13:21979592,0.8641099999999999,0.8751499999999999,0.86975
chr1:41020430,0.95663,0.97585,0.83485
chr7:1054218,0.95186,0.8007,0.85345
chr7:1054244,0.93073,0.77377,0.8464499999999999
chr7:1054267,0.8931100000000001,0.70603,0.768825
chr4:82402432,0.9271299999999999,0.96635,0.879025
chr17:20557275,0.95099,0.95742,0.963975
chr17:20557314,0.9523400000000002,0.95555,0.96265
chr1:3361059,0.96476,0.8924799999999999,0.9801
chr6:53922870,0.96883,0.90502,0.798475
chr14:105643159,0.97737,0.95493,0.98095
chr1:214464727,0.96196,0.96046,0.9823
chr2:3414870,0.93073,0.9113100000000001,0.95975
chr20:33848585,0.9312299999999999,0.91699,0.8758250000000001
chr20:33848553,0.9699200000000001,0.98389,0.8562
chr16:1627046,0.92175,0.9042,0.942425
chr8:21750768,0.97637,0.90696,0.988175
chr8:21750742,0.94912,0.8562299999999999,0.9675
chr2:61582504,0.91516,0.92021,0.9266
chr8:2470683,0.96499,0.9553299999999999,0.97435
chr2:26457610,0.9672200000000001,0.91274,0.933925
chr11:125129498,0.95822,0.7647400000000001,0.901425
chr7:4225916,0.9432,0.9495600000000001,0.9617
chr7:4225897,0.8882400000000001,0.8428100000000001,0.86215
chr10:132747612,0.96449,0.81366,0.9562
chr2:1414256,0.9467700000000001,0.8708199999999999,0.9539
chr2:1414301,0.93261,0.8611899999999999,0.9406
chr2:240757607,0.96262,0.8824700000000001,0.9656
chr1:3243051,0.90896,0.7908000000000001,0.912475
chr1:3243081,0.92424,0.8168399999999999,0.9457
chr3:184324920,0.96715,0.90295,0.956775
chr3:184324887,0.8718100000000001,0.7571399999999999,0.8155
chr7:6154155,0.98003,0.97817,0.9704
chr17:82583673,0.9346700000000001,0.93586,0.8166250000000002
chr14:91224785,0.97983,0.98062,0.8750249999999999
chr14:91224835,0.90141,0.9004899999999999,0.7912
chr17:1150596,0.9442799999999999,0.9481799999999999,0.93815
chr16:50304469,0.96362,0.9646100000000001,0.9158
chr12:121958771,0.96483,0.91156,0.950925
chr12:121958781,0.96884,0.90614,0.955975
chr12:121958771,0.96483,0.91156,0.950925
chr12:121958781,0.96884,0.90614,0.955975
chr12:121958727,0.9329299999999999,0.8384799999999999,0.90795
chr12:132288888,0.9692,0.77266,0.961475
chr11:76141345,0.97385,0.9008200000000001,0.902525
chr11:76141311,0.9129799999999999,0.7844399999999999,0.88675
chr4:182895011,0.90381,0.8602200000000001,0.9217
chr1:53440069,0.9481799999999999,0.96424,0.955025
chr1:53440041,0.8862599999999999,0.8839299999999999,0.8763000000000001
chr4:182894818,0.90695,0.8242700000000001,0.9219
chr10:132746192,0.90844,0.91875,0.92185
chr22:26487674,0.90697,0.90871,0.91635
chr6:25726728,0.9573799999999999,0.97497,0.790725
chr6:25726684,0.95349,0.96567,0.852575
chr6:25726725,0.96653,0.9770700000000001,0.8102
chr6:25726719,0.91296,0.8968099999999999,0.797225
chr11:1031985,0.98251,0.98862,0.920275
chr16:88484042,0.97581,0.96478,0.8814
chr10:132758884,0.96842,0.9721200000000001,0.8761749999999999
chr10:132758913,0.9475900000000002,0.9522700000000001,0.81975
chr10:132758857,0.90871,0.8741499999999999,0.839475
chr6:1080650,0.9812200000000001,0.98375,0.882825
chr7:98306452,0.97199,0.96452,0.8783749999999999
chr7:98306444,0.89605,0.88739,0.82465
chr11:1033157,0.97793,0.96831,0.898225
chr13:113658012,0.97072,0.97624,0.891325
chr4:10077740,0.97421,0.9731499999999998,0.8949499999999999
chr16:30555698,0.977,0.9802299999999999,0.915775
chr11:1031856,0.9786100000000001,0.97608,0.928575
chr1:155912153,0.9615799999999999,0.9716600000000001,0.8356
chr1:40754434,0.9721,0.9575,0.8754000000000001
chr1:2588481,0.9690200000000001,0.96438,0.9078
chr5:1320619,0.9762299999999999,0.98162,0.916575
chr14:99319871,0.9398299999999999,0.92346,0.7212500000000001
chr14:99319856,0.95826,0.96148,0.8397000000000001
chr14:99319889,0.85667,0.79409,0.683975
chr11:119174034,0.98219,0.9784799999999999,0.9449
chr11:119174016,0.8672,0.85444,0.8308500000000001
chr11:119174065,0.8281799999999999,0.8431700000000001,0.8024499999999999
chr10:132758884,0.96842,0.9721200000000001,0.8761749999999999
chr10:132758913,0.9475900000000002,0.9522700000000001,0.81975
chr17:50537075,0.97681,0.9863700000000001,0.92845
chr14:104715033,0.97649,0.96704,0.91955
chr2:102479179,0.95483,0.9334399999999999,0.86275
chr20:63931495,0.96672,0.94824,0.854425
chr1:27154177,0.9420700000000001,0.8857999999999999,0.8331999999999999
chr10:132849963,0.97783,0.96988,0.921975
chr13:113420378,0.96512,0.97323,0.846025
chr21:45537530,0.9754,0.96844,0.9149
chr11:61755293,0.94334,0.9561,0.847025
chr11:61755335,0.95814,0.92756,0.83455
chr11:61755327,0.94804,0.9482700000000001,0.85705
chr11:61755303,0.92264,0.96756,0.857225
chr3:132285220,0.9748700000000001,0.97472,0.8814250000000001
chr11:61755293,0.94334,0.9561,0.847025
chr11:61755335,0.95814,0.92756,0.83455
chr11:61755327,0.94804,0.9482700000000001,0.85705
chr11:61755303,0.92264,0.96756,0.857225
chr11:61755269,0.8598100000000001,0.8807099999999999,0.786875
chr16:88498672,0.9723,0.97245,0.8471
chr13:110625264,0.97444,0.95689,0.893525
chr16:1809329,0.98086,0.96825,0.914175
chr4:2438004,0.96901,0.9398200000000001,0.6509999999999999
chr4:2438013,0.81047,0.75042,0.570325
chr19:3546366,0.9700700000000001,0.93704,0.905725
chr1:27154103,0.93089,0.92496,0.863475
chr19:52725843,0.96655,0.96901,0.9291
chr17:82696459,0.9512299999999999,0.94681,0.85415
chr11:72754914,0.98023,0.9736600000000001,0.946
chr17:78995171,0.96017,0.95687,0.8658
chr17:78995126,0.97354,0.9698700000000001,0.8885000000000001
chr10:122050517,0.9534,0.94681,0.84955
chr11:61755293,0.94334,0.9561,0.847025
chr11:61755335,0.95814,0.92756,0.83455
chr11:61755327,0.94804,0.9482700000000001,0.85705
chr11:61755303,0.92264,0.96756,0.857225
chr11:61755269,0.8598100000000001,0.8807099999999999,0.786875
chr9:94607509,0.9750700000000001,0.94759,0.891225
chr13:113172240,0.96788,0.8937299999999999,0.828325
chr2:74460481,0.9787299999999999,0.9665600000000001,0.9378
chr16:88477032,0.96346,0.98511,0.910525
chr16:88477039,0.77571,0.74429,0.69445
chr1:10786035,0.9530299999999999,0.94528,0.8407749999999999
chr17:78995296,0.95634,0.9525100000000001,0.848475
chr4:88739086,0.9626899999999999,0.9585100000000001,0.873325
chr7:1090648,0.8653900000000001,0.8870100000000001,0.88585
chr2:10546837,0.9413799999999999,0.8835799999999999,0.805875
chr2:10546849,0.9270299999999999,0.8419599999999999,0.77815
chr7:1081488,0.98247,0.97736,0.950425
chr9:137514182,0.9367,0.95119,0.845725
chr1:1225689,0.97667,0.98313,0.95035
chr16:88479163,0.9647,0.97313,0.91625
chr11:66348984,0.93066,0.9323,0.6554
chr1:19273022,0.95663,0.8569599999999999,0.8253
chr17:78997312,0.97725,0.96801,0.93225
chr17:78997292,0.86716,0.8580699999999999,0.8372999999999999
chr6:105302706,0.8985500000000001,0.89856,0.761025
chr11:61755293,0.94334,0.9561,0.847025
chr11:61755335,0.95814,0.92756,0.83455
chr11:61755327,0.94804,0.9482700000000001,0.85705
chr11:61755303,0.92264,0.96756,0.857225
chr19:48750674,0.92564,0.93655,0.81775
chr18:22200765,0.97074,0.8868900000000001,0.8668
chr2:10583378,0.9307799999999999,0.92009,0.8389250000000001
chr17:36537899,0.90961,0.92471,0.7820750000000001
chr6:1080909,0.9799899999999999,0.9203100000000001,0.7499
chr2:1422529,0.9708899999999999,0.9778100000000001,0.717375
chr17:82695531,0.9214200000000001,0.91576,0.836725
chr11:68754981,0.9179299999999999,0.9023100000000001,0.8000499999999999
chr7:98215598,0.96175,0.9620300000000002,0.8417
chr7:98215635,0.8791100000000001,0.8815999999999999,0.81015
chr9:137789345,0.95978,0.8354799999999999,0.8319
chr8:11661699,0.83688,0.68524,0.735175
chr8:11661683,0.9037299999999999,0.7728300000000001,0.78155
chr3:137998823,0.8955200000000001,0.8909999999999999,0.794925
chr17:1006956,0.96465,0.90525,0.8979249999999999
chr1:28448862,0.91105,0.93084,0.8284499999999999
chr10:129833552,0.97215,0.9793700000000001,0.8362750000000001
chr10:129833586,0.9148,0.9268200000000001,0.634875
chr17:79975085,0.9478,0.9495399999999999,0.833825
chr17:79975066,0.8219700000000001,0.8190599999999999,0.7426750000000001
chr11:19431901,0.8941899999999999,0.90722,0.83155
chr3:72411537,0.92084,0.91199,0.8029999999999999
chr16:88502221,0.95673,0.95132,0.8852499999999999
chr7:868160,0.96885,0.9087,0.88535
chr20:18509016,0.9578399999999999,0.94689,0.895625
chr3:134405433,0.8197699999999999,0.8721300000000001,0.7924500000000001
chr3:134405384,0.87959,0.90238,0.82175
chr16:88508941,0.9536,0.9150899999999998,0.8449
chr17:78995171,0.96017,0.95687,0.8658
chr17:78995126,0.97354,0.9698700000000001,0.8885000000000001
chr19:6007831,0.95736,0.9834299999999999,0.934325
chr4:2437670,0.95058,0.9638100000000001,0.86295
chr4:2437696,0.79119,0.7562300000000001,0.64995
chr7:156666053,0.8859799999999999,0.8940299999999999,0.8210249999999999
chr5:172905682,0.96341,0.8481700000000001,0.7779
chr21:37674121,0.8854,0.90035,0.7822250000000001
chr7:98306452,0.97199,0.96452,0.8783749999999999
chr7:98306444,0.89605,0.88739,0.82465
chr16:29901841,0.9453,0.95199,0.8906750000000001
chr5:1122764,0.96999,0.9739899999999999,0.8917999999999999
chr20:59932116,0.9124200000000001,0.93339,0.8307
chr11:77997200,0.91367,0.9068699999999998,0.837725
chr2:55516800,0.90581,0.8819800000000001,0.780675
chr2:239049858,0.9775299999999999,0.9734700000000001,0.93185
chr16:575906,0.97144,0.97467,0.9051
chr14:104802155,0.96292,0.95022,0.799675
chr4:76732190,0.9092399999999999,0.89515,0.82235
chr6:15391040,0.90164,0.9015299999999999,0.786175
chr7:143012,0.91681,0.79848,0.7877000000000001
chr7:142966,0.92266,0.8952600000000001,0.81315
chr22:45323295,0.9589799999999999,0.94049,0.860625
chr2:27150220,0.9481,0.96544,0.96385
chr2:27150260,0.98535,0.98513,0.987525
chr7:102111906,0.9739200000000001,0.97522,0.97935
chr16:58158232,0.97293,0.94724,0.981075
chr16:58158270,0.9820399999999999,0.95526,0.9857
chr14:75546584,0.97196,0.97578,0.9767
chr14:75546598,0.8671500000000001,0.86541,0.8772249999999999
chr19:643457,0.9397200000000001,0.94105,0.98555
chr11:64754725,0.98154,0.95274,0.960775
chr17:19015097,0.9443799999999999,0.90346,0.952425
chr16:4749202,0.97004,0.96296,0.97715
chr1:229116365,0.9669700000000001,0.96501,0.953925
chr1:229116327,0.97229,0.96462,0.950975
chr2:106310864,0.94629,0.93696,0.97915
chr11:65529323,0.97465,0.9775799999999999,0.98205
chr5:180601818,0.96367,0.75761,0.970075
chr17:17810979,0.9707399999999999,0.8865100000000001,0.983525
chr17:40089254,0.9587,0.95245,0.959525
chr17:40089289,0.91709,0.85815,0.905575
chr1:229116365,0.9669700000000001,0.96501,0.953925
chr1:229116327,0.97229,0.96462,0.950975
chr19:1826868,0.97324,0.86087,0.945625
chr16:58158232,0.97293,0.94724,0.981075
chr16:58158270,0.9820399999999999,0.95526,0.9857
chr13:113538840,0.96111,0.9495,0.94945
chr13:113538835,0.91867,0.94388,0.902025
chr16:1461418,0.96796,0.90686,0.96175
chr8:143790682,0.9603200000000001,0.93939,0.9872
chr16:50391418,0.91101,0.50666,0.94115
chr16:50391440,0.95265,0.6664299999999999,0.97385
chr16:29254399,0.96299,0.93256,0.967425
chr5:180601767,0.96121,0.80512,0.96825
chr6:151804945,0.92511,0.8948200000000001,0.8699000000000001
chr6:151804957,0.917,0.8415699999999999,0.870425
chr17:9286290,0.9416,0.93801,0.92085
chr7:4817439,0.95542,0.95916,0.965525
chr19:4446034,0.9784,0.91527,0.984075
chr16:89894193,0.97295,0.958,0.979575
chr2:240642213,0.9723,0.9119200000000001,0.9571
chr11:64118732,0.9655100000000001,0.96623,0.9728
chr11:64118757,0.8679100000000001,0.71731,0.82125
chr2:239094190,0.9574,0.8399099999999999,0.975425
chr5:2169655,0.9550299999999999,0.8819300000000001,0.943925
chr5:2169701,0.8865700000000001,0.70739,0.8481
chr5:2169615,0.6079500000000001,0.51766,0.6093
chr17:40354318,0.98539,0.97859,0.987775
chr17:40354358,0.6955500000000001,0.57514,0.670575
chr7:140527473,0.93651,0.8779100000000001,0.92355
chr11:117204362,0.96575,0.93718,0.96075
chr17:17811033,0.9571200000000001,0.77279,0.9693
chr17:50185798,0.9124200000000001,0.7870199999999999,0.925525
chr17:50185837,0.9022,0.7355499999999999,0.915125
chr17:50185843,0.96359,0.85059,0.981175
chr17:50185828,0.9578,0.85034,0.972075
chr10:133253904,0.9773799999999999,0.9706899999999999,0.976675
chr19:16355806,0.91739,0.8329299999999998,0.951475
chr19:16355825,0.8240299999999999,0.6773800000000001,0.8283
chr7:156543923,0.94161,0.8966599999999998,0.948775
chr11:2713896,0.9728899999999999,0.8823799999999999,0.98825
chr2:104747078,0.9330200000000001,0.6231500000000001,0.968925
chr12:26233900,0.9333,0.8190000000000001,0.949525
chr12:109266385,0.9721,0.8595700000000001,0.9604
chr7:156544474,0.96324,0.8917599999999999,0.942225
chr7:156544515,0.8881700000000001,0.77336,0.8666750000000001
chr9:88529159,0.91545,0.73929,0.88735
chr11:1958649,0.91422,0.93469,0.94345
chr4:722076,0.94016,0.91201,0.903275
chr4:722083,0.8507200000000001,0.77127,0.757
chr10:1120927,0.9616399999999999,0.71948,0.9642
chr19:16355669,0.92853,0.6850399999999999,0.9485
chr2:3448666,0.94014,0.6583199999999999,0.907425
chr2:3448636,0.96234,0.7379600000000001,0.947825
chr2:8203580,0.93363,0.90569,0.9383
chr11:63909139,0.96226,0.92255,0.969125
chr2:10427717,0.95616,0.81018,0.940225
chr7:2104944,0.8767900000000001,0.52658,0.944175
chr7:73975302,0.95875,0.86705,0.93495
chr7:73975330,0.95838,0.88182,0.940175
chr5:2632064,0.9620799999999999,0.7723300000000001,0.9487
chr1:94095141,0.9446899999999999,0.7653099999999999,0.93225
chr2:27150220,0.9481,0.96544,0.96385
chr2:27150260,0.98535,0.98513,0.987525
chr7:5349640,0.95927,0.92466,0.953625
chr17:80920677,0.9361799999999999,0.8774299999999999,0.936775
chr13:113979213,0.9770399999999999,0.96814,0.975225
chr13:113979164,0.8669899999999999,0.8773700000000001,0.8683749999999999
chr19:44647453,0.9355100000000001,0.8737699999999999,0.960175
chr17:50185798,0.9124200000000001,0.7870199999999999,0.925525
chr17:50185837,0.9022,0.7355499999999999,0.915125
chr17:50185843,0.96359,0.85059,0.981175
chr17:50185828,0.9578,0.85034,0.972075
chr17:50185789,0.88151,0.6435599999999999,0.8582
chr8:139925166,0.94517,0.5758,0.9276
chr1:943995,0.9469299999999999,0.87446,0.922125
chr1:944003,0.9616299999999999,0.90143,0.93535
chr1:944035,0.7972899999999999,0.64725,0.7257250000000001
chr4:119027387,0.95278,0.7141299999999999,0.9505
chr4:119027350,0.8247099999999999,0.56595,0.8438249999999999
chr2:3448772,0.9331799999999999,0.64531,0.913325
chr2:3448792,0.9248299999999999,0.69607,0.911775
chr1:3140802,0.96031,0.70272,0.96075
chr10:69382770,0.95751,0.7845300000000001,0.970625
chr10:132780028,0.97211,0.9490200000000001,0.965125
chr10:132779992,0.8923700000000001,0.8752,0.90825
chr16:1999877,0.91833,0.8885900000000001,0.930875
chr11:70711340,0.8996200000000001,0.8540000000000001,0.954525
chr11:70711359,0.81585,0.70629,0.8845999999999999
chr14:104179784,0.88428,0.8086300000000001,0.8759
chr14:104179798,0.93827,0.88971,0.951125
chr3:126721200,0.91146,0.8524499999999999,0.957375
chr13:111514616,0.93687,0.6600599999999999,0.922375
chr19:1009733,0.93137,0.78161,0.8783
chr19:1009765,0.91813,0.78464,0.901475
chr10:132606704,0.9534100000000001,0.60227,0.9224
chr10:132606679,0.94378,0.54985,0.915925
chr16:88069152,0.97865,0.8694,0.983175
chr11:110514103,0.9194899999999999,0.5814299999999999,0.906725
chr2:3448772,0.9331799999999999,0.64531,0.913325
chr2:3448792,0.9248299999999999,0.69607,0.911775
chr1:234683999,0.89871,0.8402499999999999,0.9028
chr12:113195515,0.94229,0.8900899999999999,0.88935
chr16:50391418,0.91101,0.50666,0.94115
chr16:50391440,0.95265,0.6664299999999999,0.97385
chr16:1137722,0.97084,0.8993399999999999,0.9817
chr4:1014950,0.96196,0.93934,0.95845
chr8:30777884,0.92655,0.8602700000000001,0.896475
chr7:73975302,0.95875,0.86705,0.93495
chr7:73975330,0.95838,0.88182,0.940175
chr12:52367437,0.94901,0.9444,0.965175
chr1:10632742,0.9499,0.8430199999999999,0.94345
chr3:9216828,0.9577399999999999,0.9405700000000001,0.98095
chr2:231355837,0.96161,0.8066399999999999,0.9662
chr2:231355854,0.94085,0.79425,0.9416
chr1:205357309,0.8829100000000001,0.6804,0.9361
chr19:1009733,0.93137,0.78161,0.8783
chr19:1009765,0.91813,0.78464,0.901475
chr1:227775470,0.97715,0.7317,0.9707
chr7:73975245,0.93673,0.7809,0.9005
chr2:24115374,0.88125,0.8610999999999999,0.8608750000000001
chr10:129419745,0.96022,0.6288699999999999,0.952375
chr2:236634063,0.96235,0.8979699999999999,0.9783
chr2:236634019,0.9573,0.90175,0.969875
chr6:151804945,0.92511,0.8948200000000001,0.8699000000000001
chr6:151804957,0.917,0.8415699999999999,0.870425
chr6:161375822,0.041440000000000005,0.16032000000000002,0.5503
chr1:155009353,0.2973,0.63068,0.67945
chr12:117042528,0.8520200000000001,0.80514,0.3379
chr21:44206608,0.8095700000000001,0.57748,0.616225
chr11:70365425,0.1005,0.94432,0.4515
chr2:11777661,0.22079000000000001,0.8711800000000001,0.6171
chr2:3779020,0.83957,0.5021800000000001,0.8622000000000001
chr1:50278650,0.09698,0.0417,0.45905
chr16:964818,0.96375,0.8671099999999999,0.7126
chr17:82836398,0.37532,0.57896,0.800225
chr6:30071655,0.4898,0.25426,0.534275
chr1:3217199,0.94429,0.60095,0.8017749999999999
chr20:44355813,0.95304,0.90271,0.7020500000000001
chr16:84827312,0.16925,0.6400100000000001,0.912875
chr12:122865405,0.8889600000000001,0.71453,0.812225
chr20:2749842,0.46528,0.22785999999999998,0.279825
chr17:21210050,0.91969,0.6966,0.65975
chr12:98593109,0.7704200000000001,0.6539699999999999,0.47855
chr2:119678463,0.8586799999999999,0.52069,0.64945
chr10:420885,0.9108799999999999,0.8685599999999999,0.75915
chr15:67033744,0.01731,0.06709999999999999,0.0206
chr10:649919,0.75941,0.22049,0.5769249999999999
chr6:161375818,0.08814,0.28894000000000003,0.621575
chr1:198621608,0.5224200000000001,0.7867,0.888025
chr7:925849,0.22818000000000005,0.78217,0.5184
chr13:111283065,0.96993,0.8708799999999999,0.782275
chr3:151384915,0.13086,0.39374000000000003,0.787825
chr11:69449849,0.09881,0.44796,0.280925
chr10:3241695,0.97006,0.93934,0.793625
chr1:223888197,0.8544,0.43848000000000004,0.869175
chr17:35449664,0.07156000000000001,0.36124,0.13622499999999998
chr13:32390317,0.5371999999999999,0.89002,0.81555
chr19:14149779,0.11227,0.30414,0.420925
chr17:81492537,0.6743100000000001,0.76285,0.68585
chr12:46373882,0.07309,0.30963,0.120225
chr16:964935,0.9705799999999999,0.8975,0.756525
chr10:2734849,0.91665,0.8059499999999998,0.8292
chr1:155014036,0.74056,0.8226899999999999,0.72845
chr18:22176621,0.12168,0.60654,0.066275
chr8:97932708,0.041170000000000005,0.509,0.257075
chr3:101565322,0.11472,0.71741,0.7746500000000001
chr5:2757688,0.13946000000000006,0.48658,0.347225
chr5:139661343,0.06423999999999999,0.31216000000000005,0.08565
chr7:925898,0.23041999999999999,0.75713,0.517425
chr15:38129959,0.06264,0.29023999999999994,0.364425
chr7:156466513,0.6818500000000001,0.4245600000000001,0.422725
chr5:119273772,0.1151,0.63408,0.278625
chr8:133295485,0.20015,0.34382,0.533125
chr2:98664467,0.31853000000000004,0.84577,0.7951
chr4:169274287,0.9098200000000001,0.84725,0.7611
chr9:69181083,0.5866600000000001,0.71304,0.6136250000000001
chr1:2290814,0.02732,0.2321,0.18115
chr2:239608048,0.64925,0.45069,0.83695
chr11:118344212,0.8715499999999999,0.5597,0.818625
